153700
47970	64880	369 
34720	33054	369 
10882	10233	151 
10882	71383	151 
10882	33054	151 
10882	41897	369 
1638	67410	32 
1638	69092	32 
55880	61103	369 
55880	73592	369 
31704	18597	356 
64732	58651	12 
6016	33054	369 
50981	68971	256 
50981	68971	396 
17512	60031	332 
17512	60309	332 
17512	60308	332 
17512	65855	332 
17512	65853	332 
17512	65856	332 
17512	51359	332 
17512	51355	332 
17512	29052	332 
17512	29065	332 
17512	29064	332 
17512	23453	332 
17512	29061	332 
17512	68339	332 
17512	68336	332 
17512	68337	332 
17512	12340	332 
17512	40309	332 
17512	33054	369 
17512	9577	358 
24183	38944	32 
74303	9021	118 
38417	33495	118 
72827	19847	51 
9178	69931	369 
42736	10045	332 
42736	65855	332 
42736	65853	332 
42736	12802	332 
42736	29052	332 
42736	29065	332 
42736	29064	332 
42736	23453	332 
42736	40308	332 
35546	57688	118 
70720	33054	369 
15378	9577	358 
27271	51108	213 
15658	54767	357 
15658	22712	357 
15658	70430	155 
15658	72402	398 
15658	44703	398 
15658	29064	332 
15658	29065	332 
15658	55564	54 
15658	59725	213 
15658	52132	100 
15658	22041	34 
48894	50888	118 
71800	38452	118 
60790	25191	118 
46401	36507	194 
8666	33054	369 
8666	49286	358 
8666	13734	358 
34653	38944	94 
46718	1812	213 
46274	51322	61 
61749	29064	332 
61749	29065	332 
61749	25793	310 
61749	25793	369 
61749	17630	369 
51905	65855	332 
18412	24578	151 
18412	33054	369 
18412	9577	358 
49674	31640	118 
19639	52551	118 
71706	9577	358 
71706	51607	358 
24320	34774	118 
71476	58833	213 
357	19933	32 
357	19933	151 
54788	18597	356 
39246	41927	398 
30406	5407	256 
30406	5407	396 
30406	5407	358 
348	22022	118 
43466	65861	332 
43466	29065	332 
43466	29052	332 
67221	37459	118 
39437	19847	51 
43848	15079	100 
43848	43304	227 
43848	1999	151 
43848	1999	396 
36345	19816	118 
44378	62434	300 
44378	29065	332 
44378	33054	369 
44378	1524	303 
1056	63771	105 
1056	46685	102 
27059	19202	118 
3684	51094	358 
26695	52985	118 
68510	31611	118 
31575	30900	118 
36032	65785	102 
39520	65853	332 
39520	65855	332 
39520	29052	332 
39520	29064	332 
39520	29065	332 
39520	29061	332 
39520	68334	332 
39520	72636	294 
39520	48225	294 
39520	3940	294 
10760	65853	332 
32547	31434	151 
2402	22281	118 
57936	39108	147 
57936	59591	398 
57936	39737	398 
57936	19514	398 
57936	62434	300 
57936	66239	300 
57936	59220	217 
69177	29052	332 
306	65415	194 
306	65415	102 
18429	26039	341 
34307	8356	94 
65645	51414	118 
10904	17373	356 
16300	9577	358 
39390	38115	398 
39390	38115	382 
39390	38115	151 
1961	65383	118 
31770	48087	118 
6545	22553	118 
19835	13366	118 
11590	50306	118 
11921	27519	118 
3214	69742	143 
35028	63210	118 
75453	9422	151 
75453	9422	358 
27954	9430	118 
74965	23142	217 
36373	39091	358 
36324	4720	118 
53677	42112	118 
47704	67909	105 
55044	480	398 
55044	19514	398 
55044	429	382 
55044	57936	256 
55044	22878	256 
55044	54168	256 
55044	47231	256 
55044	4070	256 
55044	29063	256 
32950	21928	118 
30489	9796	151 
44468	27999	398 
55586	33690	194 
55586	15459	102 
55586	33690	102 
35782	55871	118 
59452	18677	118 
25609	19933	294 
25609	19933	369 
25609	19933	358 
36283	69092	155 
12315	58402	147 
12315	39091	358 
40756	37185	14 
20554	30593	118 
74789	58833	213 
64349	19847	155 
14005	12694	118 
5675	72079	356 
31272	68805	332 
31272	6058	332 
74811	69742	143 
74811	33054	369 
66545	54144	105 
66545	33843	105 
66545	68333	255 
66545	67550	255 
66545	6950	255 
66545	60831	255 
66545	65435	255 
66545	39834	255 
66545	55611	255 
66545	25869	255 
66545	58517	255 
66545	53794	255 
66545	68591	255 
66545	73090	255 
66545	42246	255 
66545	13542	255 
66545	64811	255 
66545	29940	255 
66545	69549	255 
66545	70273	255 
66545	26393	255 
66545	58982	255 
66545	41015	255 
36526	6653	118 
47901	51378	194 
47901	51378	102 
51710	66247	118 
43183	67445	118 
25757	60252	118 
31000	69354	332 
31000	33054	369 
2415	29065	332 
16370	69092	32 
16370	33054	151 
16370	34193	151 
31609	65853	332 
31609	29065	332 
31609	54168	256 
31609	22958	369 
31748	5000	118 
18853	29065	332 
38875	51607	358 
51705	57047	348 
20234	17726	151 
68121	38933	54 
47770	29064	332 
47770	29065	332 
56763	29502	279 
24981	11125	118 
47430	32357	294 
48598	37487	143 
15011	9013	94 
15011	33054	369 
15011	51607	358 
7631	32123	303 
63553	71103	118 
63798	65861	332 
63798	29052	332 
21181	60566	102 
27970	65853	332 
27970	23453	332 
27970	29052	332 
27970	29064	332 
27970	29065	332 
3388	9132	32 
28006	59782	118 
69537	58833	213 
60281	62237	169 
63016	29064	332 
44207	8546	344 
42723	9577	358 
30059	30186	388 
17206	29427	294 
17206	29427	369 
17206	29427	358 
10656	23029	294 
12886	5955	12 
70621	23453	332 
38091	41641	118 
52767	32902	118 
17440	67410	32 
17440	53751	369 
30480	66076	32 
30480	4966	32 
30480	57074	32 
30480	63370	32 
30480	42058	32 
30480	1861	32 
30480	1444	32 
30480	14621	32 
30480	60008	32 
30480	52432	32 
30480	63794	32 
30480	40838	32 
30480	69841	32 
30480	3682	32 
30480	8762	32 
30480	51105	32 
30480	61160	32 
30480	1963	32 
30480	57788	32 
30480	16570	32 
30480	34150	32 
30480	34480	32 
30480	28364	32 
30480	33054	369 
30480	66076	358 
30480	26655	358 
30480	9782	358 
30480	61003	358 
30480	50528	358 
30480	13663	358 
30480	57818	358 
30480	52801	358 
30480	49095	358 
30480	65286	358 
30480	11769	358 
30480	1624	358 
30480	15191	358 
30480	1861	358 
30480	20904	358 
30480	13539	358 
30480	18310	358 
30480	1444	358 
30480	59599	358 
30480	4445	358 
30480	49758	358 
30480	12127	358 
30480	52432	358 
30480	13839	358 
30480	62108	358 
30480	40111	358 
30480	71658	358 
30480	40838	358 
30480	68238	358 
30480	46364	358 
30480	30109	358 
30480	12776	358 
30480	43655	358 
30480	14858	358 
30480	60088	358 
30480	69841	358 
30480	75096	358 
30480	3169	358 
30480	50290	358 
30480	65574	358 
30480	66417	358 
30480	51105	358 
30480	49243	358 
30480	75210	358 
10111	38944	80 
10111	38944	37 
25101	3650	83 
8300	33054	369 
28632	51831	118 
32060	7189	118 
16990	25577	118 
53210	325	118 
70307	19933	32 
26873	14472	147 
26873	30918	105 
26873	59812	300 
17593	14737	118 
41302	58274	118 
38767	27184	398 
38767	27358	227 
49456	65855	332 
49456	65853	332 
49456	10045	332 
49456	65856	332 
49456	65857	332 
49456	29064	332 
49456	29052	332 
49456	29065	332 
49456	23453	332 
49456	32380	332 
49456	29061	332 
49456	33054	369 
25252	8322	398 
5775	24058	321 
52906	18146	118 
6617	3081	118 
35684	23798	32 
25750	19933	294 
25750	19933	369 
54155	73560	294 
74234	29065	332 
74234	10911	377 
47473	66499	118 
178	49786	118 
61076	67410	32 
61076	38868	256 
6787	22761	118 
55510	33054	369 
67887	60481	118 
58296	69742	143 
37091	54168	256 
50418	50722	118 
50779	67171	143 
72991	20415	118 
71644	73831	369 
19414	35232	118 
28947	67750	379 
18131	50008	118 
46877	33054	151 
45899	9577	358 
73340	33054	151 
6143	24842	118 
10674	33054	151 
10674	9577	358 
32011	8164	118 
57440	73608	118 
27376	1444	155 
27376	15756	155 
27376	4830	155 
27376	74191	155 
27376	17630	155 
27376	26313	300 
27376	62434	300 
27376	66239	300 
28247	9013	51 
28247	9013	94 
28247	24058	321 
12316	54847	296 
36123	33054	369 
1780	33054	151 
1780	9577	358 
63000	58381	118 
2970	19762	118 
75357	29052	332 
75357	29064	332 
75357	23453	332 
75357	9577	358 
28667	61963	118 
63281	3351	194 
63281	3351	102 
13238	69742	143 
41311	62211	118 
72996	29052	332 
72996	29065	332 
72996	41897	369 
20035	33618	203 
19026	29065	332 
19026	65702	118 
17965	948	382 
17965	32997	382 
17965	22529	382 
17965	18556	32 
17965	51755	358 
17965	38269	358 
17965	17373	358 
17965	74024	358 
7872	67917	369 
19155	15008	118 
16343	65855	332 
16343	65856	332 
16343	29064	332 
16343	29065	332 
16343	9577	358 
49244	66196	194 
49244	73819	102 
49244	70290	102 
49244	66196	102 
10422	15167	118 
30193	22041	34 
6067	21479	32 
6067	69956	32 
6067	60898	32 
6067	6717	32 
6067	24720	32 
6067	44534	32 
6067	11637	32 
6067	26120	32 
6067	24688	32 
6067	34351	32 
6067	71680	32 
6067	20226	32 
6067	9820	32 
6067	11398	32 
6067	38079	32 
6067	32819	32 
6067	1995	32 
6067	46503	32 
6067	33576	32 
6067	9368	32 
6067	28291	32 
6067	5986	32 
6067	22380	32 
6067	67410	32 
6067	69372	32 
6067	23855	32 
6067	64545	32 
6067	47781	32 
6067	6947	32 
6067	19452	32 
6067	42704	32 
6067	55951	32 
6067	71653	32 
6067	48279	32 
6067	27613	32 
6067	63695	32 
6067	22800	32 
6067	59259	32 
6067	62675	32 
6067	46913	32 
6067	68441	32 
6067	18100	32 
6067	53479	32 
6067	63794	32 
6067	8663	32 
6067	9689	32 
6067	23798	32 
6067	36356	32 
6067	15756	32 
6067	21749	32 
6067	73219	32 
6067	71685	32 
6067	1499	32 
6067	61370	32 
6067	16570	32 
6067	64335	32 
6067	66824	32 
6067	28806	151 
6067	73355	151 
6067	32512	151 
6067	37646	151 
6067	51363	151 
6067	40298	151 
6067	1945	151 
6067	21106	151 
6067	3592	151 
6067	51875	151 
6067	10289	151 
6067	36301	151 
6067	27613	151 
6067	11600	151 
6067	28323	151 
6067	56441	151 
6067	71012	151 
6067	72838	151 
6067	43961	151 
6067	51091	151 
6067	27332	151 
6067	50856	151 
6067	70550	151 
6067	35089	151 
6067	25110	151 
6067	2313	151 
6067	55222	151 
6067	73168	151 
6067	63771	151 
6067	40983	151 
6067	21994	151 
6067	51866	151 
6067	44534	151 
6067	55989	151 
6067	40951	151 
6067	56112	151 
6067	1499	151 
6067	65545	151 
6067	27894	151 
6067	21458	151 
6067	68471	151 
6067	59204	151 
6067	731	151 
6067	28572	151 
6067	31636	151 
6067	11842	151 
6067	48302	151 
6067	55951	151 
6067	28747	151 
6067	44571	151 
6067	65174	151 
6067	59683	151 
6067	56834	151 
6067	35180	151 
6067	54794	151 
6067	11637	151 
6067	28376	151 
6067	47635	151 
6067	23607	151 
6067	62675	151 
6067	26159	151 
6067	75205	151 
6067	65697	151 
6067	18618	151 
6067	45482	151 
6067	69622	151 
6067	69931	151 
6067	46913	151 
6067	10882	151 
6067	49455	151 
6067	23855	151 
6067	16570	151 
6067	60841	151 
6067	26163	151 
6067	33616	151 
6067	63695	151 
6067	20794	151 
6067	34324	151 
6067	24723	151 
6067	70383	151 
6067	44597	151 
6067	50528	151 
6067	2008	151 
6067	23798	151 
6067	18144	151 
6067	39113	151 
6067	24174	151 
6067	64335	151 
6067	57100	151 
6067	28306	151 
6067	30169	151 
6067	73831	151 
6067	14858	151 
6067	31312	151 
6067	18999	151 
6067	23636	151 
6067	53751	151 
6067	34481	151 
6067	58806	151 
6067	74973	151 
6067	74024	151 
6067	66756	151 
6067	16256	151 
6067	44440	151 
6067	27406	151 
6067	38944	151 
6067	70892	151 
6067	41154	151 
6067	19452	151 
6067	20580	151 
6067	32357	151 
6067	59259	151 
6067	11565	151 
6067	42194	151 
6067	51467	151 
6067	52683	151 
6067	55955	151 
6067	6170	151 
6067	21330	151 
6067	9122	151 
6067	41972	151 
6067	47575	151 
6067	20689	151 
6067	66047	151 
6067	25328	151 
6067	59893	151 
6067	11436	151 
6067	18250	151 
6067	34351	151 
6067	18100	151 
6067	52775	151 
6067	51574	151 
6067	37673	151 
6067	36307	151 
6067	19663	151 
6067	7556	151 
6067	36233	151 
6067	11554	151 
6067	29427	151 
6067	7377	151 
6067	1299	151 
6067	11027	151 
6067	65235	151 
6067	40450	151 
6067	64947	151 
6067	34894	369 
6067	6534	369 
6067	71680	369 
6067	60250	369 
6067	24854	369 
6067	70150	369 
6067	22017	369 
6067	68441	369 
6067	74819	369 
6067	66324	369 
6067	10481	369 
6067	66452	369 
6067	49964	369 
6067	16853	369 
6067	34525	369 
6067	49582	369 
6067	8327	369 
6067	42704	369 
6067	18151	369 
6067	32929	369 
6067	31040	369 
6067	66756	358 
6067	68441	358 
6067	23798	358 
6067	37646	358 
6067	42704	358 
6067	6717	358 
6067	51420	358 
6067	48050	358 
64715	54749	118 
71870	72478	118 
70870	4192	294 
71536	72855	105 
71536	2873	105 
71536	3737	105 
73517	61996	118 
2324	43001	118 
16043	70695	243 
16043	40997	243 
16043	59044	243 
16043	39681	243 
49681	2207	118 
17790	65856	332 
17790	68338	332 
68252	17910	118 
72283	10045	332 
72283	1707	332 
72283	65853	332 
72283	1705	332 
72283	65855	332 
72283	65856	332 
72283	65857	332 
72283	29052	332 
72283	23453	332 
72283	29064	332 
72283	29065	332 
72283	29061	332 
72283	68334	332 
72283	24058	321 
72283	62747	151 
72283	40754	369 
14242	183	103 
57146	15295	118 
60795	37487	143 
60691	3650	83 
15014	4967	314 
36374	30529	194 
36374	31689	194 
36374	28178	194 
36374	40032	194 
36374	73436	194 
36374	33378	194 
36374	9911	217 
36374	38944	80 
36374	38944	37 
36374	1819	296 
36374	11175	85 
36374	64632	85 
36374	64632	374 
36374	3580	117 
36374	19933	265 
53352	65855	332 
53352	29064	332 
8478	29052	332 
69360	65853	332 
69360	65857	332 
69360	65855	332 
69360	29064	332 
69360	9577	358 
69360	51607	358 
35483	27085	398 
35483	29065	332 
35483	50130	213 
48226	2597	388 
40490	14455	398 
74800	52734	105 
74800	69742	143 
60905	40625	118 
573	69742	143 
21978	71984	332 
21978	32721	332 
10937	51046	357 
25482	71368	118 
61861	22668	37 
61861	40261	296 
8901	33054	369 
40993	17518	217 
40993	9911	217 
40993	38944	80 
40993	38944	37 
40993	1819	296 
40993	17058	85 
40993	64632	85 
40993	17058	374 
40993	64632	374 
40994	1819	296 
49404	72238	151 
37757	2588	358 
691	33370	357 
691	23679	357 
691	42751	227 
691	26545	101 
691	35362	256 
691	35362	396 
691	33946	356 
57299	33952	118 
50442	74201	118 
46063	57180	358 
46063	38735	358 
46063	18770	358 
46063	51607	358 
46063	20976	358 
46063	9577	358 
46063	32255	358 
43703	2011	118 
46210	65853	332 
46210	65856	332 
46210	65857	332 
46210	65855	332 
46210	1707	332 
46210	10045	332 
46210	65861	332 
46210	68807	332 
46210	68338	332 
46210	29061	332 
46210	29064	332 
46210	68334	332 
46210	68336	332 
46210	29052	332 
46210	29065	332 
46210	23453	332 
46210	40312	332 
46210	68337	332 
46210	32380	332 
46210	33054	369 
65860	33054	151 
28584	37487	143 
28584	73813	143 
3951	62770	118 
8070	30702	118 
41235	65855	332 
41235	65856	332 
41235	65857	332 
41235	29052	332 
41235	29065	332 
41235	29064	332 
11852	5306	194 
11852	49269	194 
11852	49269	102 
11852	45094	102 
11852	32053	102 
11852	74094	102 
70113	40828	118 
9037	1819	296 
9037	37302	358 
17714	65853	332 
17714	29065	332 
17714	29064	332 
59006	54281	118 
74467	65855	332 
74467	65857	332 
74467	10045	332 
74467	65853	332 
74467	65856	332 
74467	1705	332 
74467	68338	332 
74467	29052	332 
74467	23453	332 
74467	29064	332 
74467	29065	332 
74467	29061	332 
74467	68337	332 
74467	68334	332 
48735	33054	369 
48735	9577	358 
22179	33054	369 
22179	9577	358 
22179	45649	303 
1119	29452	384 
498	9577	358 
3381	37408	358 
53285	52250	118 
46923	11359	344 
46923	785	344 
30102	59812	300 
22799	75243	118 
61435	9577	358 
5101	56648	151 
34779	66047	37 
15854	29052	332 
15854	29065	332 
14842	38944	37 
26987	29146	194 
26987	7439	194 
26987	53638	194 
26987	31829	194 
26987	19640	194 
26987	44062	194 
26987	44062	102 
26987	29146	102 
26987	31829	102 
26987	38657	102 
26987	53638	102 
26987	66783	102 
26987	46543	102 
26987	7439	102 
26987	70125	102 
24652	67940	151 
6326	53185	382 
6326	65861	332 
6326	65856	332 
6326	1705	332 
6326	29052	332 
6326	27613	369 
6326	33054	369 
6326	9782	369 
6326	27613	358 
52183	65853	332 
52183	23453	332 
4305	65857	332 
4305	65855	332 
4305	10045	332 
4305	65853	332 
4305	29064	332 
72738	33054	369 
22630	44173	118 
40696	13474	118 
25668	6170	369 
65970	33054	369 
72275	69742	143 
72275	37487	143 
72275	67171	143 
27108	69512	357 
27108	37579	357 
27108	23313	357 
27108	59072	398 
27108	57220	54 
27108	6780	255 
27108	4137	255 
27108	37269	255 
27108	69443	255 
15647	4445	32 
15647	48225	32 
15647	60927	32 
15647	64021	32 
15647	65174	151 
15647	33054	151 
15647	15162	151 
15647	27162	369 
15647	25489	369 
10519	15434	147 
10519	63319	398 
10519	2748	382 
10519	9911	217 
10519	38944	80 
10519	14614	37 
10519	64632	85 
10519	64632	374 
10519	70778	384 
10519	12818	384 
10519	3580	117 
10519	60073	130 
10519	19933	265 
10519	15433	203 
10410	68336	332 
41560	60841	32 
41560	60841	369 
29673	33054	151 
59881	73570	102 
59881	6069	102 
59881	73014	102 
46309	65855	332 
46309	65853	332 
46309	65857	332 
46309	10045	332 
46309	29065	332 
46309	23453	332 
46309	29052	332 
46309	29064	332 
46309	29061	332 
46309	9577	358 
72881	64388	398 
14740	23305	398 
14740	27339	105 
14740	936	102 
14740	37487	143 
14740	38196	143 
14740	50990	143 
14740	38807	300 
14740	59812	300 
14740	65857	332 
14740	65855	332 
14740	65856	332 
14740	65861	332 
14740	10045	332 
14740	65853	332 
14740	1705	332 
14740	40770	332 
14740	1707	332 
14740	29064	332 
14740	68334	332 
14740	29052	332 
14740	29061	332 
14740	68336	332 
14740	29065	332 
14740	32380	332 
14740	23453	332 
14740	40308	332 
14740	40318	332 
14740	24058	321 
14740	54168	256 
14740	51607	358 
14740	40409	358 
14740	65917	356 
14740	29502	279 
45617	71553	14 
73056	33054	151 
73056	10392	180 
25921	33054	369 
41093	24969	118 
35238	58462	118 
17889	72630	357 
17889	22041	100 
17889	22866	256 
17889	22866	396 
22017	29065	332 
22017	69092	32 
22017	33054	151 
22017	53811	369 
50124	41169	256 
50124	41154	369 
50124	7781	369 
50124	46644	369 
50124	41154	358 
48350	73482	243 
48350	2069	243 
48350	42515	243 
20072	57064	194 
20072	57064	102 
46389	36511	143 
46389	74263	143 
58151	73831	151 
58151	14859	369 
27092	73831	369 
66515	11395	118 
29206	9577	358 
60779	39332	332 
60779	34223	151 
60779	55336	151 
60779	16932	151 
60779	26566	151 
60779	33054	369 
59784	14858	32 
4691	23453	332 
4691	42543	29 
49268	33246	118 
17888	67163	303 
24234	65853	332 
24234	29064	332 
24234	29065	332 
24234	3650	83 
95	73831	151 
67418	38269	369 
37598	65861	332 
37598	65855	332 
37598	10045	332 
37598	1705	332 
37598	65857	332 
37598	65853	332 
37598	71061	332 
37598	29052	332 
37598	23453	332 
37598	29064	332 
37598	29065	332 
37598	29061	332 
11362	41016	332 
11363	65853	332 
11363	65855	332 
11363	65856	332 
11363	29052	332 
11363	29065	332 
23703	72466	102 
60982	1707	332 
60982	65853	332 
60982	65857	332 
60982	68338	332 
60982	23453	332 
60982	29064	332 
19071	27766	296 
19070	27766	296 
75213	33054	369 
33113	41052	118 
61931	63890	194 
61931	63890	102 
1277	59977	14 
40962	64570	388 
40962	55397	388 
40962	25447	388 
40962	6435	388 
40962	18360	388 
68982	72186	369 
68982	50528	358 
73370	36821	388 
73370	2597	388 
18083	25648	398 
18083	25648	382 
6064	28694	118 
35767	60526	103 
62765	66969	357 
74873	23453	332 
32383	37408	358 
31924	9577	358 
8544	52249	369 
8544	6168	369 
8544	53751	369 
8544	6168	358 
25087	3219	118 
68267	36623	217 
49240	62648	358 
35851	26609	194 
12297	29052	332 
9747	56492	32 
9747	18556	32 
9747	21890	294 
9747	9782	369 
9747	33054	369 
9747	38269	369 
9747	21890	369 
38507	17373	147 
38507	66975	398 
38507	11253	398 
38507	66975	382 
38507	11253	382 
38507	51755	358 
38507	17373	358 
24578	50817	151 
24578	26801	151 
24578	72056	151 
24578	61213	151 
24578	60819	151 
24578	14982	151 
24578	17379	151 
24578	8327	151 
24578	45392	151 
24578	44317	151 
24578	31273	151 
24578	37302	151 
24578	63318	151 
24578	52745	151 
24578	65455	151 
24578	31842	151 
24578	29671	151 
24578	36558	151 
24578	8002	151 
24578	70248	151 
24578	60079	151 
24578	36350	151 
24578	5857	151 
24578	62357	151 
24578	64471	151 
24578	56153	151 
24578	68088	151 
24578	30901	151 
24578	27926	151 
24578	45315	151 
24578	5580	151 
24578	55075	151 
24578	101	151 
24578	55065	151 
24578	50679	151 
24578	33132	151 
24578	60222	151 
24578	41526	151 
24578	47904	151 
24578	36560	151 
24578	18412	151 
24578	67643	151 
24578	48488	151 
24578	58175	151 
24578	21109	151 
24578	7843	151 
24578	37595	151 
24578	48162	151 
24578	37820	151 
24578	2922	151 
24578	9441	151 
24578	30817	358 
33479	33054	369 
42675	38944	80 
42675	38944	37 
33522	20177	32 
36740	33054	369 
12782	45552	118 
13146	69742	143 
13146	67171	143 
13146	62434	300 
17128	72889	118 
14345	9577	358 
59353	40765	118 
71922	21341	118 
67440	53656	151 
67440	67319	180 
67440	28577	180 
74345	28313	330 
57654	66920	34 
57654	4148	393 
49590	19933	294 
49590	19933	369 
63868	55772	194 
63868	55772	102 
63868	6641	102 
63868	63734	102 
63868	69750	102 
63868	24007	102 
63868	44908	102 
4172	67319	180 
60304	38735	358 
60304	9577	358 
60304	20976	358 
60304	1378	358 
60304	66992	358 
60304	16017	358 
60304	44652	358 
60304	50421	358 
60304	13298	358 
48802	57047	348 
54293	58481	54 
42951	68566	118 
31248	25489	369 
46359	29064	332 
18830	25986	32 
48733	33054	369 
49581	29064	332 
40000	61801	118 
14816	69502	398 
45	62397	382 
33058	54407	118 
42730	73831	369 
7038	59220	217 
4236	47635	358 
27645	33054	369 
15799	68277	118 
71525	62434	300 
71525	66239	300 
71525	65853	332 
71525	65855	332 
71525	68339	332 
71525	23453	332 
71525	29061	332 
71525	29065	332 
71525	29064	332 
71525	32380	332 
71525	29052	332 
71525	54168	256 
71525	54516	396 
71418	6576	356 
71237	16266	118 
30366	65855	332 
30366	65861	332 
30366	23453	332 
30366	40754	369 
47942	59812	300 
62756	20082	219 
45401	6755	155 
45401	58833	213 
45401	12956	397 
45401	57047	397 
45401	3650	397 
45401	1274	397 
45401	64701	397 
45401	11699	397 
45401	8335	397 
45401	69083	397 
45401	72636	397 
45401	25456	397 
45401	7314	397 
45401	15756	397 
45401	19694	397 
45401	51826	227 
45401	51826	34 
50512	30186	388 
50512	2598	388 
26442	37487	143 
66323	13629	73 
2228	48849	118 
65175	33054	369 
23208	10392	180 
23208	9577	358 
23208	51607	358 
40650	41653	105 
40650	14157	382 
40650	17373	358 
17431	34563	118 
61274	28577	180 
26569	38128	398 
26569	35204	194 
26569	61078	194 
26569	40435	194 
26569	4803	194 
26569	70065	194 
26569	73592	369 
53229	55146	118 
36506	27580	356 
12176	42664	388 
12176	2598	388 
22829	14736	105 
22829	27339	105 
22829	29064	332 
65083	70183	398 
65083	63050	130 
65083	15204	130 
55951	33054	369 
37280	29068	118 
55191	68441	147 
37822	25986	32 
37822	50963	369 
18856	31439	118 
17944	20939	398 
59742	50928	118 
6631	33876	118 
46804	73680	369 
46804	24357	203 
11984	29052	332 
52792	52509	194 
52792	52509	102 
68237	58402	147 
68237	72028	34 
8500	69742	143 
49764	54629	118 
46454	29427	34 
46454	57047	348 
12830	61507	398 
28685	32286	118 
17422	8018	219 
57614	37553	330 
57614	10226	330 
57614	8782	330 
57614	50614	330 
57614	11092	330 
57614	44827	330 
57614	69700	330 
57614	33367	330 
57614	72713	330 
57614	73136	296 
33123	29065	332 
41241	54337	118 
51778	13375	118 
51462	21707	358 
51462	74980	358 
51462	9577	358 
51462	16834	358 
20682	68337	332 
36729	49642	396 
18423	34603	118 
58679	44114	118 
1257	29064	332 
1257	37408	358 
32625	15756	348 
72457	32224	118 
52195	29065	332 
53972	2597	388 
41535	51128	118 
2247	7232	226 
2247	62111	198 
2247	2759	207 
26446	73954	356 
34499	65856	332 
34499	29052	332 
34499	29064	332 
34499	29065	332 
34499	33054	369 
45667	9676	118 
21568	62434	300 
19297	1919	147 
19297	1293	14 
68870	6161	102 
68870	60028	102 
23957	47845	118 
14536	27117	118 
21254	40396	118 
68768	54746	194 
68768	54746	102 
68768	29968	102 
30167	65225	118 
8093	54517	118 
55538	3289	382 
55538	61267	382 
24237	24058	321 
24237	33054	151 
30975	57076	398 
30975	57076	382 
30975	9219	143 
30975	26851	143 
30975	52830	143 
30975	63928	143 
30975	69435	143 
30975	69734	143 
30975	52345	143 
30975	8899	143 
30975	57076	151 
58759	33054	369 
31362	59381	118 
50830	33054	369 
6115	62772	34 
6115	36619	358 
27885	3257	118 
45909	73831	151 
10829	36923	118 
11139	52551	118 
54785	59812	300 
27495	55091	118 
21664	36619	358 
69424	20101	118 
41380	69832	118 
63789	29118	151 
63789	29118	358 
36184	19847	51 
25754	23383	118 
23095	25489	369 
45416	65853	332 
45416	65855	332 
45416	65856	332 
45416	65857	332 
45416	29052	332 
45416	23453	332 
45416	29064	332 
45416	29061	332 
45416	29065	332 
45416	57047	348 
45416	73592	369 
14849	67374	118 
49765	43399	118 
37819	5025	118 
31075	6272	118 
62213	33054	151 
20005	1938	118 
4934	23453	332 
4934	9577	358 
4934	62341	358 
33860	40921	118 
49417	1707	332 
49417	10045	332 
49417	1705	332 
49417	65855	332 
49417	65853	332 
49417	65857	332 
49417	65856	332 
49417	12801	332 
49417	68807	332 
49417	68803	332 
49417	51352	332 
49417	23447	332 
49417	29052	332 
49417	29065	332 
49417	29064	332 
49417	23453	332 
49417	29061	332 
49417	32380	332 
49417	68334	332 
49417	68339	332 
49417	68336	332 
49417	68337	332 
49417	40315	332 
49417	40308	332 
49417	40316	332 
49417	40319	332 
49417	33054	151 
49417	25489	369 
44250	36422	118 
39641	4899	118 
37430	2909	32 
37430	13248	292 
17574	67319	180 
17574	10392	180 
17574	60746	29 
71420	65856	332 
71420	29061	332 
97	45005	194 
97	72192	102 
97	1366	143 
47963	27999	398 
47963	17373	356 
55655	23798	32 
29117	30796	32 
29117	25328	369 
46756	19694	384 
35053	41980	213 
35053	54168	256 
52230	33054	369 
36767	33054	369 
65362	72352	118 
39814	12645	118 
30809	34130	118 
38188	38944	80 
38188	38944	37 
40667	6133	118 
60633	60841	369 
7448	9577	358 
7448	51607	358 
20311	13807	118 
35276	33054	369 
13908	29065	332 
52309	65861	332 
52309	65853	332 
52309	57026	332 
52309	29052	332 
52309	23453	332 
52309	29064	332 
52309	29065	332 
52309	33054	369 
33438	41967	118 
49925	1807	398 
49925	64649	382 
49925	1807	382 
49925	11648	213 
49925	59824	396 
49925	45297	396 
49925	6835	356 
17519	30118	118 
69281	9351	398 
4250	19310	118 
74074	56735	118 
12538	3580	117 
57008	74135	118 
68581	40754	369 
50815	67700	118 
41498	43972	358 
41586	35061	118 
53065	29065	332 
53065	29061	332 
53065	43450	213 
53065	58833	213 
53065	57734	151 
53065	71919	151 
53065	64361	151 
53065	33054	369 
64497	62703	118 
45391	40754	151 
45391	33054	369 
41785	9577	358 
41785	51607	358 
65516	30747	219 
65516	20082	219 
65516	10344	219 
65516	18771	219 
65516	25807	219 
65516	6372	219 
65516	6127	219 
65516	55928	219 
23015	4749	118 
11947	43693	369 
11947	25328	369 
11947	25328	358 
32429	62434	300 
71584	10724	151 
50308	14461	147 
50308	47724	397 
50308	73592	151 
50308	33054	369 
22550	2588	358 
11184	29064	332 
11184	40308	332 
24390	57047	348 
3952	17526	14 
39771	71679	118 
5218	23810	118 
33385	958	194 
33385	6844	194 
33385	327	194 
33385	6844	102 
33385	958	102 
33385	70788	102 
